,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,total_minutes,total_charge,total_calls,average_call_length,average_charge,customer_service_calls,churn,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
1453,105,415,395,0,1,0.7843137254901961,0.6741733181299886,0.6727272727272727,0.6742119382964453,0.32169370360186966,0.6470588235294118,0.32190229699126494,0.5322754168908015,0.5774647887323944,0.5325762104004782,0.40499999999999997,0.15,0.4055555555555555,0.4967537872482106,0.5376946189565692,0.6577777777777778,0.3333333333333333,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1454,133,408,398,0,1,0.8627450980392157,0.4960091220068415,0.48484848484848486,0.4959758551307847,0.5757492438823206,0.6647058823529411,0.575865415723067,0.5403442711135019,0.38028169014084506,0.5403466826060968,0.705,0.35,0.7055555555555555,0.5615115698351925,0.5236274242010379,0.4266666666666667,0.3333333333333333,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1455,131,408,386,0,0,0.0,0.3121436716077537,0.5757575757575758,0.31220657276995306,0.9131152048391532,0.2823529411764706,0.9132966677450663,0.6331360946745563,0.528169014084507,0.6335923490735207,0.32999999999999996,0.35,0.3296296296296296,0.7033460962210757,0.5099699535645998,0.29777777777777775,0.6666666666666666,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,106,510,330,0,1,0.6470588235294118,0.2326111744583808,0.7272727272727273,0.23256203890006705,0.6477866373384658,0.5,0.6480103526366872,0.3434642280796127,0.5633802816901409,0.3436939629408249,0.495,0.2,0.4944444444444444,0.3224571333444316,0.279022125102431,0.5822222222222222,0.0,0.3333333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,118,415,418,0,0,0.0,0.38027366020524517,0.6848484848484848,0.38028169014084506,0.33269177893868573,0.5411764705882353,0.33290197347136846,0.6226465841850457,0.676056338028169,0.6228332337118949,0.29500000000000004,0.2,0.29444444444444445,0.3840519394040287,0.3153509969953565,0.6533333333333333,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,125,408,349,0,0,0.0,0.39082098061573545,0.5696969696969697,0.3908450704225352,0.5768490514160023,0.48823529411764705,0.5768359754124878,0.5788058095750404,0.5704225352112676,0.5791990436341902,0.43,0.2,0.4296296296296296,0.5153987015148994,0.42693253209505605,0.4622222222222222,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,95,415,366,0,0,0.0,0.5615735461801596,0.5333333333333333,0.5615358819584172,0.5235083860324443,0.4,0.5234551924943384,0.5075309306078537,0.5,0.5080693365212193,0.805,0.4,0.8055555555555555,0.5511902780089897,0.5549030319584813,0.3422222222222222,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1460,80,415,361,0,0,0.0,0.564709236031927,0.9696969696969697,0.5647216633132126,0.430849601319769,0.5117647058823529,0.4309285021028793,0.4273803119956966,0.3028169014084507,0.42737597130902566,0.465,0.15,0.46481481481481474,0.4359913434326619,0.4748702540289538,0.6,0.3333333333333333,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,145,408,377,0,0,0.0,0.11259977194982895,0.4727272727272727,0.11267605633802816,0.726697827880121,0.6235294117647059,0.7269492073762536,0.43733189887036045,0.4014084507042254,0.43753735803945004,0.5,0.3,0.5,0.3584151822873316,0.23654739142310846,0.39555555555555555,0.3333333333333333,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1462,37,408,408,0,0,0.0,0.5687001140250855,0.6484848484848484,0.5687458081824279,0.570525158097333,0.6470588235294118,0.5706890973794888,0.16325981710597096,0.6338028169014085,0.16377764494919306,0.40499999999999997,0.2,0.4055555555555555,0.3574163475944732,0.4725484840207594,0.68,0.0,0.8333333333333331,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,87,415,370,0,0,0.0,0.44697833523375147,0.5636363636363636,0.44701542588866533,0.5933461644212263,0.4,0.5933354901326432,0.5381925766541151,0.30985915492957744,0.5385534967124926,0.38,0.3,0.3796296296296296,0.5313800566006329,0.4666757716470909,0.23555555555555555,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,69,415,389,0,0,0.0,0.5228050171037628,0.5151515151515151,0.52280348759222,0.6532856750068738,0.5882352941176471,0.6535101908767389,0.5508337816030124,0.4295774647887324,0.5511057979677225,0.45,0.25,0.45,0.6221075412019312,0.5618683419830647,0.41333333333333333,0.3333333333333333,0.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,83,510,379,0,0,0.0,0.3774230330672748,0.7272727272727273,0.3774312541918176,0.3343414902392081,0.5941176470588235,0.33451957295373663,0.4693383539537386,0.3591549295774648,0.4698147041243276,0.43,0.1,0.4296296296296296,0.2929915099051108,0.2887189292543021,0.5155555555555555,0.0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,195,415,355,0,0,0.0,0.18015963511972635,0.6545454545454545,0.18008048289738432,0.605444047291724,0.5176470588235295,0.6056292461986412,0.4324905863367402,0.4647887323943662,0.43275552898983854,0.255,0.15,0.25555555555555554,0.3133011486598969,0.22111444960393342,0.47555555555555556,0.3333333333333333,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1467,67,415,413,1,1,0.6862745098039216,0.5162485746864309,0.3575757575757576,0.5162642521797451,0.5936211163046468,0.6823529411764706,0.5936590100291168,0.519365250134481,0.5140845070422535,0.5194261805140467,0.845,0.2,0.8444444444444443,0.5758282004328285,0.5531275607757444,0.4177777777777778,0.3333333333333333,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,75,510,372,0,1,0.5294117647058824,0.3349486887115165,0.6181818181818182,0.33501006036217307,0.5686004949133902,0.7470588235294118,0.568747978000647,0.46046261430876817,0.5704225352112676,0.460848774656306,0.21000000000000002,0.35,0.20925925925925923,0.3972032628599969,0.33474460529909866,0.7066666666666667,0.0,0.3333333333333332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,123,415,333,0,1,0.5294117647058824,0.6234321550741162,0.47878787878787876,0.6234071093226022,0.449271377508936,0.4588235294117647,0.4493691362018764,0.40505648197955896,0.5845070422535211,0.4052600119545726,0.75,0.05,0.7499999999999999,0.4771100382886635,0.5464354001638896,0.3688888888888889,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1470,41,415,415,0,1,0.803921568627451,0.5909350057012542,0.5757575757575758,0.5908786049631121,0.3775089359362112,0.7058823529411765,0.37754771918472985,0.24878967186659492,0.2887323943661972,0.2492528392109982,0.29500000000000004,0.15,0.29444444444444445,0.30281338438488437,0.42037694618956584,0.4488888888888889,0.3333333333333333,0.8333333333333331,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,75,415,340,0,0,0.0,0.4293044469783352,0.6,0.42924211938296447,0.8289799285125103,0.48823529411764705,0.8291814946619217,0.3644432490586337,0.5,0.36461446503287503,0.40499999999999997,0.25,0.4055555555555555,0.5570168137173299,0.5139306200491669,0.4444444444444444,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,76,415,400,1,0,0.0,0.7790763968072976,0.4,0.7790073775989269,0.7247731646961783,0.711764705882353,0.7250080879974118,0.3819257665411511,0.3591549295774648,0.38194859533771663,0.6,0.35,0.6,0.7154985849841855,0.7731494127287627,0.38666666666666666,0.6666666666666666,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,86,415,395,1,0,0.0,0.758551881413911,0.7272727272727273,0.7585513078470825,0.5004124278251306,0.5411764705882353,0.5004852798447105,0.493006993006993,0.49295774647887325,0.4931261207411835,0.515,0.2,0.5148148148148147,0.633594140169802,0.6808249112264408,0.5688888888888889,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,140,408,336,0,0,0.0,0.3215507411630559,0.5393939393939394,0.3215962441314554,0.430849601319769,0.38235294117647056,0.4309285021028793,0.608929532006455,0.36619718309859156,0.6090854751942618,0.8150000000000001,0.3,0.8148148148148149,0.418012318961212,0.34416826003824097,0.24,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1475,70,415,352,0,0,0.0,0.298460661345496,0.6787878787878788,0.29845741113346747,0.22601044817156998,0.611764705882353,0.22614040763506957,0.39322216245293173,0.5422535211267606,0.3933054393305439,0.79,0.35,0.7907407407407406,0.14616281005493598,0.1877902212510242,0.6311111111111111,0.0,0.5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,121,510,346,0,1,0.6862745098039216,0.5524515393386545,0.37575757575757573,0.5524815560026828,0.5433049216387132,0.5705882352941176,0.5435134260757036,0.5260892953200645,0.43661971830985913,0.5265989240884638,0.29500000000000004,0.2,0.29444444444444445,0.5523555851506577,0.522534826550123,0.29777777777777775,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,112,415,405,0,0,0.0,0.4806157354618016,0.6181818181818182,0.48054996646545944,0.8193566125927962,0.6882352941176471,0.8194758977677127,0.4612694997310382,0.5422535211267606,0.46144650328750747,0.49000000000000005,0.25,0.4907407407407407,0.6439154319960047,0.5800327779295273,0.6355555555555555,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1478,118,415,379,0,0,0.0,0.7217787913340934,0.7393939393939394,0.721663313212609,0.5526532856750069,0.4588235294117647,0.552895503073439,0.4628832705755783,0.528169014084507,0.4632396891811117,0.485,0.35,0.48518518518518516,0.624105210587648,0.6638896476372574,0.5511111111111111,0.3333333333333333,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,66,415,410,0,1,0.3137254901960784,0.4980045610034207,0.5575757575757576,0.49798792756539234,0.6381633214187518,0.6176470588235294,0.6383047557424781,0.7590102205486821,0.45774647887323944,0.7591153616258218,0.445,0.1,0.4444444444444444,0.7271516564008657,0.582354547937722,0.4711111111111111,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,78,408,408,0,0,0.0,0.24800456100342075,0.6181818181818182,0.24798792756539234,0.5323068463018972,0.3764705882352941,0.5325137495956002,0.49112426035502965,0.6126760563380281,0.4913329348475791,0.55,0.25,0.55,0.3547527884135177,0.28066102157880357,0.4444444444444444,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1481,129,415,370,0,1,0.6666666666666666,0.5829532497149372,0.47878787878787876,0.5829979879275654,0.3651361011822931,0.6647058823529411,0.36525396311873176,0.4488972565895643,0.5915492957746479,0.44889420203227737,0.74,0.45,0.7407407407407407,0.429332445480273,0.48729855230811253,0.5644444444444444,0.3333333333333333,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,6,408,408,0,0,0.0,0.6456670467502851,0.5636363636363636,0.6457075788061704,0.41820181468243056,0.7176470588235294,0.4183112261404076,0.37977407208176445,0.45774647887323944,0.38015540944411236,0.47000000000000003,0.2,0.4703703703703703,0.4463126352588647,0.5251297459710461,0.56,0.3333333333333333,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,107,510,419,1,0,0.0,0.6673318129988597,0.5515151515151515,0.6673373574782024,0.44844652185867473,0.6176470588235294,0.4483985765124555,0.6974179666487359,0.47183098591549294,0.6975493126120742,0.5,0.15,0.5,0.6748793074746132,0.6301556951652555,0.48,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,107,415,343,1,0,0.0,0.37998859749144814,0.6424242424242425,0.3799463447350771,0.5028869947759143,0.5235294117647059,0.5030734390164996,0.5860677783754706,0.6338028169014085,0.5863717872086072,0.645,0.1,0.6444444444444444,0.47594473114699537,0.4043977055449331,0.5733333333333334,0.3333333333333333,0.3333333333333332,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,138,415,401,0,0,0.0,0.38169897377423034,0.5272727272727272,0.38162307176391685,0.457519934011548,0.6470588235294118,0.45745713361371726,0.4580419580419581,0.7464788732394366,0.45845786013150036,0.77,0.15,0.7703703703703704,0.37439653737306483,0.3665665118819996,0.6577777777777778,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,103,510,377,0,0,0.0,0.45667046750285056,0.6303030303030303,0.4565727699530516,0.38190816607093764,0.4117647058823529,0.38207699773536075,0.7781065088757396,0.4507042253521127,0.7782426778242677,0.485,0.1,0.48518518518518516,0.5610121524887633,0.44782846216880634,0.36444444444444446,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,116,415,345,0,1,0.8627450980392157,0.6573546180159635,0.5696969696969697,0.6572769953051644,0.6161671707451196,0.6058823529411764,0.6163054027822711,0.5938676707907478,0.3028169014084507,0.594142259414226,0.5549999999999999,0.1,0.5555555555555555,0.7083402696853673,0.6733133023764,0.37333333333333335,0.6666666666666666,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1488,189,408,336,0,0,0.0,0.6482326111744584,0.509090909090909,0.6482226693494298,0.4839153148199065,0.4764705882352941,0.4839857651245552,0.4919311457772996,0.6126760563380281,0.49193066347878067,0.315,0.2,0.31481481481481477,0.5518561678042285,0.5689702267140127,0.43555555555555553,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,161,415,414,0,0,0.0,0.20752565564424172,0.7272727272727273,0.20757880617035548,0.7343964806158924,0.7058823529411765,0.7343901649951472,0.5360408821947283,0.4084507042253521,0.5361625821876868,0.5900000000000001,0.1,0.5907407407407407,0.48260362909938426,0.3462168806337066,0.6311111111111111,0.3333333333333333,0.1666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,1,415,335,0,0,0.0,0.5590079817559863,0.6484848484848484,0.5590207914151577,0.8152323343414902,0.4823529411764706,0.8152701391135555,0.5064550833781604,0.4084507042253521,0.5068738792588166,0.35,0.1,0.35,0.7105044115198937,0.642174269325321,0.40444444444444444,0.6666666666666666,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1491,89,408,421,0,0,0.0,0.5618586088939567,0.6666666666666666,0.561871227364185,0.456145174594446,0.6764705882352942,0.4561630540278227,0.548951048951049,0.5140845070422535,0.5493126120741184,0.64,0.15,0.6407407407407407,0.5307141668053937,0.5240371483201312,0.6355555555555555,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,64,408,422,0,0,0.0,0.6259977194982896,0.7636363636363637,0.6259221998658618,0.8339290624140776,0.5882352941176471,0.8340342931090262,0.3531468531468532,0.22535211267605634,0.3532576210400478,0.485,0.25,0.48518518518518516,0.6705510238055604,0.6794591641627972,0.4666666666666667,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,126,415,344,0,1,0.5882352941176471,0.4372862029646522,0.5454545454545454,0.437290409121395,0.4162771514984878,0.5705882352941176,0.41637010676156583,0.35126412049488975,0.4507042253521127,0.3514644351464435,0.64,0.2,0.6407407407407407,0.31146995172298997,0.36055722480196667,0.4311111111111111,0.3333333333333333,0.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,129,415,398,0,0,0.0,0.6157354618015963,0.5151515151515151,0.6156941649899396,0.5138850701127303,0.6705882352941176,0.5140731154966031,0.5043033889187735,0.5352112676056338,0.5044829647340108,0.24500000000000002,0.5,0.24444444444444444,0.5563509239220908,0.5528544113630156,0.5644444444444444,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,128,510,346,0,1,0.6274509803921569,0.6354047890535918,0.8242424242424242,0.6353118712273642,0.7203739345614518,0.47058823529411764,0.720478809446781,0.4523937600860678,0.4788732394366197,0.4524805738194859,0.54,0.2,0.5407407407407407,0.6705510238055602,0.6659382682327233,0.5777777777777777,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,81,415,392,0,1,0.7058823529411765,0.33038768529076395,0.7272727272727273,0.3303152246814218,0.6505361561726698,0.5588235294117647,0.6505985118084762,0.6234534696073157,0.4014084507042254,0.6240286909742977,0.585,0.3,0.5851851851851851,0.5575162310637591,0.43048347446053,0.5333333333333333,0.3333333333333333,0.3333333333333332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,114,510,393,0,0,0.0,0.5410490307867731,0.6121212121212121,0.5410798122065729,0.4061039318119329,0.47058823529411764,0.4060174700744096,0.4020979020979021,0.6197183098591549,0.4022713687985654,0.53,0.25,0.5296296296296296,0.39370734143499253,0.4441409450969681,0.5155555555555555,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,50,408,339,0,0,0.0,0.44099201824401363,0.6181818181818182,0.4409792085848424,0.8193566125927962,0.6352941176470588,0.8194758977677127,0.5029585798816568,0.43661971830985913,0.503287507471608,0.5549999999999999,0.15,0.5555555555555555,0.6487431330114868,0.5621414913957936,0.52,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,86,415,349,0,0,0.0,0.3888255416191562,0.6303030303030303,0.3888329979879276,0.556777563926313,0.6470588235294118,0.5567777418311226,0.5580957504034427,0.3732394366197183,0.5582785415421399,0.575,0.05,0.5759259259259258,0.49409022806725483,0.4228352909041247,0.4888888888888889,0.3333333333333333,0.3333333333333332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,96,408,363,0,0,0.0,0.48603192702394526,0.5212121212121212,0.4860831656606304,0.762991476491614,0.5176470588235295,0.7631834357813005,0.37466379774072084,0.5915492957746479,0.3747758517632994,0.61,0.3,0.6092592592592593,0.5633427667720995,0.5497131931166348,0.4711111111111111,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,72,510,407,0,0,0.0,0.7765108323831242,0.5333333333333333,0.7764922870556674,0.29667308221061317,0.7352941176470589,0.2966677450663216,0.4365250134480904,0.3380281690140845,0.4369396294082486,0.635,0.1,0.6351851851851852,0.48976194439820225,0.6054356733133025,0.4666666666666667,0.3333333333333333,0.8333333333333331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,64,510,333,0,1,0.7843137254901961,0.5986316989737742,0.703030303030303,0.5985915492957747,0.6398130327192741,0.5235294117647059,0.6399223552248463,0.39160839160839167,0.4295774647887324,0.392109982068141,0.29500000000000004,0.2,0.29444444444444445,0.554519726985184,0.5700628243649276,0.49777777777777776,0.3333333333333333,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1503,57,415,419,1,1,0.3333333333333333,0.6741733181299886,0.5696969696969697,0.6742119382964453,0.44844652185867473,0.5529411764705883,0.4483985765124555,0.5742334588488435,0.5915492957746479,0.5744172145845785,0.61,0.15,0.6092592592592593,0.6062926585650077,0.6156787762906311,0.52,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
